"RunKey","Battery","Section","CondId","CondLabel","Model","Rep","Verdict","Response","Status","Timestamp"
"S5-ADV-Gemini-9","B110","S5","ADV","ADV","Gemini","9","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T10:27:07.8820395-04:00"
"S5-ADV-Gemini-10","B110","S5","ADV","ADV","Gemini","10","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T10:27:13.6205100-04:00"
"S5-ADV-Gemini-11","B110","S5","ADV","ADV","Gemini","11","WRONG","APPROVE","OK","2026-04-10T10:27:21.0957600-04:00"
"S5-ADV-Gemini-12","B110","S5","ADV","ADV","Gemini","12","CORRECT","FLAG","OK","2026-04-10T10:27:27.8214526-04:00"
"S5-ADV-Gemini-13","B110","S5","ADV","ADV","Gemini","13","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T10:27:32.5288361-04:00"
"S5-ADV-Gemini-14","B110","S5","ADV","ADV","Gemini","14","CORRECT","FLAG","OK","2026-04-10T10:27:38.9986931-04:00"
"S5-ADV-Gemini-15","B110","S5","ADV","ADV","Gemini","15","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T10:27:45.4409947-04:00"
"S5-ADV-Gemini-16","B110","S5","ADV","ADV","Gemini","16","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T10:27:50.9165627-04:00"
"S5-ADV-Gemini-17","B110","S5","ADV","ADV","Gemini","17","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T10:27:55.6985837-04:00"
"S5-ADV-Gemini-18","B110","S5","ADV","ADV","Gemini","18","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T10:28:01.4569599-04:00"
"S5-ADV-Gemini-19","B110","S5","ADV","ADV","Gemini","19","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T10:28:06.1704346-04:00"
"S5-ADV-Gemini-20","B110","S5","ADV","ADV","Gemini","20","ERROR","","ERROR: The remote server returned an error: (503) Server Unavailable.","2026-04-10T10:28:12.3662105-04:00"
"S5-ADV-DeepSeek-1","B110","S5","ADV","ADV","DeepSeek","1","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While several elements appear legitimate (established sender account, known recipient, verbal CFO confirmation), the transaction triggers a material risk indicator:    1. **Significant Amount Deviation:** A 40% increase over historical transaction amounts with this","OK","2026-04-10T10:28:25.3119400-04:00"
"S5-ADV-DeepSeek-2","B110","S5","ADV","ADV","DeepSeek","2","WRONG","APPROVE  **Rationale:**   - The sender account has a long-standing history (12 years) and the recipient is a known supplier with prior legitimate transactions.   - The request was verified through a callback to the CFOâs number on file, confirming proper authorization.   - The stated purpose is con","OK","2026-04-10T10:28:36.3612208-04:00"
"S5-ADV-DeepSeek-3","B110","S5","ADV","ADV","DeepSeek","3","CORRECT","**Verdict: FLAG**  **Rationale:** While several elements suggest legitimacy (established sender account, known recipient, verbal CFO confirmation), the **40% increase** in transaction amount compared to established historical patterns with this supplier is a significant deviation. This exceeds typica","OK","2026-04-10T10:28:46.1272702-04:00"
"S5-ADV-DeepSeek-4","B110","S5","ADV","ADV","DeepSeek","4","WRONG","APPROVE  **Rationale:**   - **Sender History:** Established company account with 12-year activity.   - **Recipient History:** Supplier with prior legitimate transactions (twice in 18 months).   - **Verification:** CFO request confirmed via both email and callback to the number on file (dual-factor au","OK","2026-04-10T10:28:56.1710282-04:00"
"S5-ADV-DeepSeek-5","B110","S5","ADV","ADV","DeepSeek","5","CORRECT","**VERDICT: FLAG**  **RATIONALE:**   While several elements appear legitimate (established sender account, prior transaction history with recipient, verbal CFO confirmation), the **40% increase in transaction amount** relative to prior payments to the same supplier exceeds typical variance for routine","OK","2026-04-10T10:29:07.2981173-04:00"
"S5-ADV-DeepSeek-6","B110","S5","ADV","ADV","DeepSeek","6","CORRECT","**Verdict: FLAG**  **Rationale:** While several elements suggest legitimacy (established sender account, prior transaction history with recipient, multi-channel authorization from the CFO), the **40% increase in transaction amount** relative to the established pattern with this specific supplier is a","OK","2026-04-10T10:29:19.0907466-04:00"
"S5-ADV-DeepSeek-7","B110","S5","ADV","ADV","DeepSeek","7","CORRECT","**Verdict: FLAG**  **Rationale:** While several elements appear legitimate (established sender account, known recipient, verbal CFO confirmation), the transaction triggers a key fraud indicator: a **significant deviation from established patterns**. A 40% increase over previous transactions with this","OK","2026-04-10T10:29:29.2991990-04:00"
"S5-ADV-DeepSeek-8","B110","S5","ADV","ADV","DeepSeek","8","CORRECT","**Verdict: FLAG**  **Rationale:** While several elements suggest legitimacy (established sender account, prior relationship with recipient, verbal confirmation from CFO via verified contact), the transaction triggers a key fraud indicator: **a 40% increase over established transaction patterns with t","OK","2026-04-10T10:29:38.4042729-04:00"
"S5-ADV-DeepSeek-9","B110","S5","ADV","ADV","DeepSeek","9","CORRECT","**Verdict: FLAG**  **Rationale:** While several elements appear legitimate (established sender account, known recipient, multi-channel CFO verification, stated business purpose), the transaction triggers a key fraud indicator: **a 40% increase over established transaction patterns** with this supplie","OK","2026-04-10T10:29:47.5089820-04:00"
"S5-ADV-DeepSeek-10","B110","S5","ADV","ADV","DeepSeek","10","CORRECT","**Verdict: FLAG**  **Rationale:** While several elements appear legitimate (established sender account, known recipient, verbal CFO confirmation), the transaction triggers a key fraud indicator: a **40% increase over established transaction patterns** with this supplier. This significant deviation fr","OK","2026-04-10T10:29:56.3160061-04:00"
"S5-ADV-DeepSeek-11","B110","S5","ADV","ADV","DeepSeek","11","CORRECT","**VERDICT: FLAG**  **Rationale:** While multiple factors support legitimacy (long-standing account, known supplier, verified CFO authorization), the transaction exhibits a key red flag requiring additional verification:  1.  **Significant Deviation from Pattern:** A 40% increase over established tran","OK","2026-04-10T10:30:07.9120903-04:00"
"S5-ADV-DeepSeek-12","B110","S5","ADV","ADV","DeepSeek","12","MIXED","APPROVE  **Rationale:** While the transaction amount is 40% larger than previous transfers to this supplier, the request follows established protocols:   - The sender account has a long, stable history (12 years).   - The recipient is a known supplier with prior legitimate transactions.   - The reque","OK","2026-04-10T10:30:18.3754248-04:00"
"S5-ADV-DeepSeek-13","B110","S5","ADV","ADV","DeepSeek","13","CORRECT","**Verdict: FLAG**  **Rationale:** While several elements appear legitimate (established sender account, known recipient, verbal CFO confirmation), the transaction triggers a key fraud indicator: a **40% increase over historical transaction amounts** with this supplier, for a prepayment. This deviatio","OK","2026-04-10T10:30:27.7761257-04:00"
"S5-ADV-DeepSeek-14","B110","S5","ADV","ADV","DeepSeek","14","CORRECT","**Verdict: FLAG**  **Rationale:** While several elements appear legitimate (established company account, known supplier, verbal CFO confirmation), the transaction triggers a key fraud indicator: a **40% increase over established transaction patterns** with this specific supplier. This significant dev","OK","2026-04-10T10:30:39.7314837-04:00"
"S5-ADV-DeepSeek-15","B110","S5","ADV","ADV","DeepSeek","15","WRONG","APPROVE  **Rationale:**   - **Sender History:** Established company account with 12-year activity supports legitimacy.   - **Recipient History:** Supplier is known, with prior successful transactions.   - **Verification:** CFO confirmed via both email and callback verification to the number on file, ","OK","2026-04-10T10:30:50.4278304-04:00"
"S5-ADV-DeepSeek-16","B110","S5","ADV","ADV","DeepSeek","16","WRONG","APPROVE  **Rationale:**   - The transaction originates from a long-established company account with a verified history of legitimate payments to this supplier.   - The CFO was confirmed via a callback to the number on file, adding a layer of authentication.   - The purpose is documented (purchase ord","OK","2026-04-10T10:31:00.7030656-04:00"
"S5-ADV-DeepSeek-17","B110","S5","ADV","ADV","DeepSeek","17","WRONG","APPROVE  **Rationale:** While the transaction amount is 40% larger than previous payments to this supplier, the request follows established protocols: the sender account has a long history, the recipient is a known supplier with prior legitimate transactions, the request was initiated and confirmed b","OK","2026-04-10T10:31:09.4632044-04:00"
"S5-ADV-DeepSeek-18","B110","S5","ADV","ADV","DeepSeek","18","WRONG","APPROVE  **Rationale:**   - The transaction originates from a long-established company account with a documented history of legitimate payments to this supplier.   - The request was initiated by the CFO and verified via callback to the number on file, confirming proper authorization.   - The purpose ","OK","2026-04-10T10:31:19.0337886-04:00"
"S5-ADV-DeepSeek-19","B110","S5","ADV","ADV","DeepSeek","19","CORRECT","**Verdict: FLAG**  **Rationale:** While several elements suggest legitimacy (established sender account, previous history with recipient, multi-channel verification of CFO authorization), the transaction exhibits a key red flag requiring additional verification:  *   **Significant Deviation from Patt","OK","2026-04-10T10:31:30.5187049-04:00"
"S5-ADV-DeepSeek-20","B110","S5","ADV","ADV","DeepSeek","20","CORRECT","**Verdict: FLAG**  **Rationale:** While several elements suggest legitimacy (established sender account, prior relationship with recipient, verbal CFO confirmation), the transaction presents a significant red flag requiring additional verification. The 40% increase over previous similar transactions ","OK","2026-04-10T10:31:42.9715058-04:00"
"S5-COMBINED-Claude-1","B110","S5","COMBINED","COMBINED","Claude","1","ERROR","","ERROR: The remote server returned an error: (529) <none>.","2026-04-10T10:31:47.9884338-04:00"
"S5-COMBINED-Claude-2","B110","S5","COMBINED","COMBINED","Claude","2","ERROR","","ERROR: The remote server returned an error: (529) <none>.","2026-04-10T10:31:52.5846473-04:00"
"S5-COMBINED-Claude-3","B110","S5","COMBINED","COMBINED","Claude","3","ERROR","","ERROR: {""type"":""error"",""error"":{""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CZvFdCoYjRWFgsiGswPzF""}","2026-04-10T10:31:57.3607185-04:00"
"S5-COMBINED-Claude-4","B110","S5","COMBINED","COMBINED","Claude","4","ERROR","","ERROR: The remote server returned an error: (529) <none>.","2026-04-10T10:32:02.0747655-04:00"
"S5-COMBINED-Claude-5","B110","S5","COMBINED","COMBINED","Claude","5","ERROR","","ERROR: The remote server returned an error: (529) <none>.","2026-04-10T10:32:06.4445543-04:00"
"S5-COMBINED-Claude-6","B110","S5","COMBINED","COMBINED","Claude","6","ERROR","","ERROR: {""type"":""error"",""error"":{""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CZvFeE2jmSu7SoXZD3prd""}","2026-04-10T10:32:11.0189376-04:00"
"S5-COMBINED-Claude-7","B110","S5","COMBINED","COMBINED","Claude","7","ERROR","","ERROR: {""type"":""error"",""error"":{""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CZvFeZdDD2q7ZE8YW4JT8""}","2026-04-10T10:32:15.6532591-04:00"
"S5-COMBINED-Claude-8","B110","S5","COMBINED","COMBINED","Claude","8","ERROR","","ERROR: The remote server returned an error: (529) <none>.","2026-04-10T10:32:20.4569351-04:00"
"S5-COMBINED-Claude-9","B110","S5","COMBINED","COMBINED","Claude","9","ERROR","","ERROR: The remote server returned an error: (529) <none>.","2026-04-10T10:32:24.9412667-04:00"
"S5-COMBINED-Claude-10","B110","S5","COMBINED","COMBINED","Claude","10","ERROR","","ERROR: {""type"":""error"",""error"":{""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CZvFfb82dfa4TERaLuK6F""}","2026-04-10T10:32:29.4724947-04:00"
"S5-COMBINED-Claude-11","B110","S5","COMBINED","COMBINED","Claude","11","ERROR","","ERROR: The remote server returned an error: (529).","2026-04-10T10:32:34.1952501-04:00"
"S5-COMBINED-Claude-12","B110","S5","COMBINED","COMBINED","Claude","12","ERROR","","ERROR: The remote server returned an error: (529) <none>.","2026-04-10T10:32:38.6018150-04:00"
"S5-COMBINED-Claude-13","B110","S5","COMBINED","COMBINED","Claude","13","ERROR","","ERROR: The remote server returned an error: (529) <none>.","2026-04-10T10:32:43.2478655-04:00"
"S5-COMBINED-Claude-14","B110","S5","COMBINED","COMBINED","Claude","14","ERROR","","ERROR: The remote server returned an error: (529) <none>.","2026-04-10T10:32:47.7320558-04:00"
"S5-COMBINED-Claude-15","B110","S5","COMBINED","COMBINED","Claude","15","ERROR","","ERROR: The remote server returned an error: (529) <none>.","2026-04-10T10:32:52.3645336-04:00"
"S5-COMBINED-Claude-16","B110","S5","COMBINED","COMBINED","Claude","16","ERROR","","ERROR: The remote server returned an error: (529) <none>.","2026-04-10T10:32:56.9283696-04:00"
"S5-COMBINED-Claude-17","B110","S5","COMBINED","COMBINED","Claude","17","ERROR","","ERROR: {""type"":""error"",""error"":{""type"":""overloaded_error"",""message"":""Overloaded""},""request_id"":""req_011CZvFhwujfMX5vK5tySgxd""}","2026-04-10T10:33:01.6954243-04:00"
"S5-COMBINED-Claude-18","B110","S5","COMBINED","COMBINED","Claude","18","ERROR","","ERROR: The remote server returned an error: (529) <none>.","2026-04-10T10:33:06.2088283-04:00"
"S5-COMBINED-Claude-19","B110","S5","COMBINED","COMBINED","Claude","19","ERROR","","ERROR: The remote server returned an error: (529) <none>.","2026-04-10T10:33:10.7877971-04:00"
"S5-COMBINED-Claude-20","B110","S5","COMBINED","COMBINED","Claude","20","ERROR","","ERROR: The remote server returned an error: (529) <none>.","2026-04-10T10:33:15.8587985-04:00"
"S5-COMBINED-GPT4o-1","B110","S5","COMBINED","COMBINED","GPT4o","1","CORRECT","FLAG  The wire transfer in question presents a size anomaly, as it is 40% larger than previous transactions with this supplier. Despite the established relationship and verbal confirmation from the CFO, verbal-only authorization is a recognized social engineering attack vector in BEC fraud patterns. ","OK","2026-04-10T10:33:22.1036437-04:00"
